"","year","qh","qc"
"271",1975,0.779974989127368,0.850110734114423
"272",1975,0.841380510479212,0.866413476411253
"273",1975,0.918477952247486,0.872445186367258
"274",1975,0.947207744931802,0.840395597973838
"275",1975,0.768129842355847,0.85398826841265
"276",1975,0.863817829405889,0.839115984505042
"277",1975,0.945544253103435,0.841349251335487
"278",1975,0.922001752303913,0.799546634079888
"279",1975,0.745973566547036,0.848556353477761
"280",1975,0.799363758182153,0.84283821284771
"281",1975,0.948384072864428,0.86691356333904
"282",1975,0.838583014206961,0.853556257672608
"283",1975,0.760473563568667,0.862473899731413
"284",1975,0.79839404206723,0.878188262227923
"285",1975,0.934932818636298,0.847991162911057
"286",1975,0.831525627523661,0.839164597215131
"287",1975,0.828313565347344,0.781299141934142
"288",1975,0.777725287945941,0.825233958661556
"289",1975,0.84388575819321,0.838217436568812
"290",1975,0.820435716304928,0.832115684170276
"291",1975,0.943327489076182,0.794099720194936
"292",1975,0.830233438871801,0.807414446258917
"293",1975,0.870697933947667,0.83787852874957
"294",1975,0.892916226293892,0.859374589519575
"295",1975,0.916523346211761,0.847640025895089
"296",1975,0.960196866188198,0.837920736987144
"297",1975,0.910555532434955,0.818199844099581
"298",1975,0.850221769651398,0.834444561740384
"299",1975,0.922562025487423,0.811573871411383
"300",1975,0.863272281596437,0.806625624885783
"301",1975,0.892395838163793,0.810494640609249
"302",1975,0.765350778587162,0.835061498684809
"303",1975,0.995544035919011,0.866567273624241
"304",1975,0.857817066600546,0.793859825702384
"305",1975,0.743017456727102,0.854140412528068
"306",1975,0.817241409793496,0.829230446135625
"307",1975,0.978270650841296,0.855028112884611
"308",1975,0.920514860656112,0.836053466890007
"309",1975,0.804761979263276,0.788180399686098
"310",1975,0.840824375161901,0.807807711884379
"311",1975,0.941664842888713,0.846932012122124
"312",1975,0.870821327203885,0.801592087373137
"313",1975,0.898406175430864,0.835811250144616
"314",1975,0.891777053708211,0.864081523381174
"315",1975,0.907381135271862,0.869287162553519
"316",1975,0.849284530617297,0.8884496986866
"317",1975,0.837744859978557,0.825773591641337
"318",1975,0.957167356042191,0.860212363069877
"319",1975,0.89902049000375,0.855557698756456
"320",1975,0.846837712917477,0.840755319688469
"321",1975,0.993416875135154,0.886606757761911
"322",1975,0.961995497578755,0.830532114719972
"323",1975,0.846216766396537,0.78127668122761
"324",1975,0.825829155510291,0.859560433775187
"325",1975,0.836237211478874,0.829653789987788
"326",1975,0.896441366057843,0.825185830937698
"327",1975,0.845467960461974,0.818795239320025
"328",1975,0.892543268855661,0.829429667908698
"329",1975,0.966189723461866,0.805844143265858
"330",1975,0.820608738344163,0.869574826210737
"331",1975,0.813558916561306,0.794472994515672
"332",1975,0.992300814250484,0.851355774793774
"333",1975,0.857335224281996,0.784656801261008
"334",1975,0.894566936884075,0.852023353101686
"335",1975,0.801471421727911,0.786788728786632
"336",1975,0.834994861623272,0.873607971938327
"337",1975,0.924741300288588,0.879551471443847
"338",1975,0.755659377202392,0.85425718408078
"339",1975,0.830239744158462,0.803375031100586
"340",1975,0.886969972169027,0.842398784589022
"341",1975,0.901173245860264,0.874660461675376
"342",1975,0.790599412750453,0.853178229415789
"343",1975,0.808968489756808,0.846415392355993
"344",1975,0.853229359956458,0.819247821113095
"345",1975,0.950771024916321,0.860265899216756
"346",1975,0.810254429699853,0.81077113491483
"347",1975,0.816427533049136,0.87075334158726
"348",1975,0.831859974423423,0.834636911517009
"349",1975,0.915396858472377,0.88187100039795
"350",1975,0.879354525124654,0.837114965775982
"351",1975,0.735614259028807,0.860311463940889
"352",1975,0.849667115602642,0.834995287004858
"353",1975,0.76977254031226,0.876472672447562
"354",1975,0.871764821000397,0.849128574598581
"355",1975,0.824003566754982,0.882118512643501
"356",1975,0.895451293559745,0.792222013464198
"357",1975,0.862686231732368,0.83383724372834
"358",1975,0.825030870968476,0.812310135224834
"359",1975,0.849753979127854,0.794863980961964
"360",1975,0.936811618274078,0.848262509098276
"361",1975,0.847280961228535,0.804002333432436
"362",1975,0.774577206932008,0.826209611492231
"363",1975,0.876509222434834,0.830105918459594
"364",1975,0.911598023958504,0.882005325751379
"365",1975,0.845612121047452,0.816162178525701
"366",1975,0.829351075459272,0.835350587265566
"367",1975,0.81399221974425,0.838282471522689
"368",1975,0.88257018267177,0.869206541916355
"369",1975,0.859599235700443,0.878644065232947
"370",1975,0.890584825770929,0.851789647247642
"371",1975,0.761165759293362,0.852659231051803
"372",1975,0.859496006509289,0.812979639042169
"373",1975,0.829902687808499,0.805405163671821
"374",1975,0.829648029757664,0.850156884407625
"375",1975,0.864235396496952,0.862712617497891
"376",1975,0.927583740791306,0.846684355754405
"377",1975,0.882444895338267,0.802745049120858
"378",1975,0.907643817132339,0.856709808111191
"379",1975,0.904943872010335,0.860636538593099
"380",1975,0.902755543356761,0.883595423772931
"381",1975,0.894285147776827,0.829212173586711
"382",1975,0.973233012249693,0.836292843334377
"383",1975,0.753301746444777,0.866901387926191
"384",1975,0.879666146822274,0.826979505363852
"385",1975,0.764781550038606,0.845118329394609
"386",1975,0.844400016590953,0.843014673097059
"387",1975,0.921678574988618,0.816744691925123
"388",1975,0.986436154227704,0.84732161462307
"389",1975,0.909093959489837,0.863897219067439
"390",1975,0.853731533279642,0.786250884644687
"391",1975,0.827541395556182,0.853330887388438
"392",1975,0.933190629817545,0.826191089116037
"393",1975,0.798799530602992,0.884356830036268
"394",1975,0.870914608705789,0.817692254204303
"395",1975,0.896311995107681,0.870590039296076
"396",1975,0.940931438002735,0.822703600861132
"397",1975,0.917614893987775,0.829840386053547
"398",1975,0.936134974472225,0.864224184537306
"399",1975,0.957759395241737,0.860842713387683
"400",1975,0.952990620164201,0.85588045255281
"401",1975,0.850075537804514,0.825757809914649
"402",1975,0.914641827577725,0.843151892535388
"403",1975,0.821676979307085,0.870010515907779
"404",1975,0.797610963927582,0.831412049708888
"405",1975,0.913091201568022,0.825925418641418
"406",1975,0.874138351064175,0.851362509420142
"407",1975,0.831190690863878,0.854271903634071
"408",1975,0.789070751983672,0.843035249039531
"409",1975,0.920711838640273,0.81773760356009
"410",1975,0.808698418783024,0.863158055348322
"411",1975,0.926641127094626,0.888706958387047
"412",1975,0.895208694506437,0.791115195024759
"413",1975,0.842884798999876,0.809334723511711
"414",1975,0.923541240161285,0.861211342737079
"415",1975,0.806303691118956,0.790893507888541
"416",1975,0.840076018357649,0.811652957228944
"417",1975,0.748399276984856,0.863076460082084
"418",1975,0.916958423797041,0.855967707000673
"419",1975,0.84169654129073,0.841476604808122
"420",1975,0.870834633708,0.846153134480119
"421",1975,0.859766798792407,0.818493696395308
"422",1975,0.874305493896827,0.826221761293709
"423",1975,0.937807409092784,0.866821660427377
"424",1975,0.972448553191498,0.839660260127857
"425",1975,0.907534254016355,0.853263491299003
"426",1975,0.887588066747412,0.832936326041818
"427",1975,0.8275221074,0.835911822505295
"428",1975,0.794825477525592,0.795732469297945
"429",1975,0.93002845835872,0.848197128158063
"430",1975,0.938368177972734,0.865389752201736
"431",1975,0.876598482020199,0.816781406057999
"432",1975,0.945543280569836,0.86487457761541
"433",1975,0.91317103873007,0.830122154671699
"434",1975,0.84773914841935,0.805088263936341
"435",1975,0.837054100586101,0.874293192056939
"436",1975,0.941656497307122,0.873695806367323
"437",1975,0.812680289382115,0.863598914351314
"438",1975,0.844833014765754,0.828608891461045
"439",1975,0.997328993165866,0.825734654208645
"440",1975,0.886592047056183,0.80548550048843
"441",1975,0.832177392207086,0.810124177485704
"442",1975,0.826541589107364,0.854422045871615
"443",1975,0.86762629263103,0.841048453235999
"444",1975,0.882204108405858,0.785962583729997
"445",1975,0.869996559573337,0.816900595789775
"446",1975,0.831217942526564,0.872035382315516
"447",1975,0.95623174100183,0.87654951796867
"448",1975,0.888932180590928,0.802089879987761
"449",1975,0.7697848174721,0.826752411667258
"450",1975,0.875020795501769,0.825826720101759
"451",1975,0.821934574749321,0.860560612287372
"452",1975,0.97244511009194,0.81921234051697
"453",1975,0.795525259803981,0.854015281889588
"454",1975,0.904466089326888,0.785361369373277
"455",1975,0.825827607419342,0.81909965374507
"456",1975,0.832023952389136,0.811883610673249
"457",1975,0.979505104478449,0.825145454378799
"458",1975,0.999613708583638,0.852479233639315
"459",1975,0.843097984557971,0.831221374683082
"460",1975,0.906813253648579,0.874827796826139
"461",1975,0.935295665869489,0.860712106572464
"462",1975,0.759732314618304,0.868920851498842
"463",1975,0.925264101009816,0.8061493630521
"464",1975,0.849809388397262,0.780329999048263
"465",1975,0.748984996695071,0.858960044104606
"466",1975,0.888264113338664,0.824500845279545
"467",1975,0.870026794960722,0.806232579285279
"468",1975,0.814108862774447,0.870089072268456
"469",1975,0.847261178772897,0.883159522665665
"470",1975,0.942919236142188,0.871930179651827
"471",1975,0.832709437003359,0.850738400826231
"472",1975,0.792451367015019,0.840410572243854
"473",1975,0.907638038042933,0.878788839792833
"474",1975,0.827110467245802,0.840229618595913
"475",1975,0.835650821682066,0.811807560734451
"476",1975,0.920792714925483,0.805411137640476
"477",1975,0.967200818471611,0.886549865594134
"478",1975,0.947442995384336,0.821445312583819
"479",1975,0.819851193809882,0.789865562459454
"480",1975,0.803732692962512,0.874728859169409
"481",1975,0.939562915591523,0.868754910072312
"482",1975,0.872670749668032,0.819987118709832
"483",1975,0.923629406373948,0.810691235819831
"484",1975,0.807896932121366,0.877561690285802
"485",1975,0.820814101258293,0.852893989533186
"486",1975,0.925526218488812,0.818075550254434
"487",1975,0.948732016608119,0.804960554931313
"488",1975,0.742909954627976,0.827809460228309
"489",1975,0.797875703312457,0.827989523299038
"490",1975,0.789061869494617,0.794471115339547
"491",1975,0.773586080409586,0.854616698576137
"492",1975,0.935892507433891,0.822759616188705
"493",1975,0.924803858157247,0.801824975991622
"494",1975,0.951802174095064,0.868966539856046
"495",1975,0.830348125658929,0.864790712716058
"496",1975,0.952038154238835,0.852818763814867
"497",1975,0.789004038088024,0.851940981112421
"498",1975,0.9553015998099,0.822475033113733
"499",1975,0.930061052786186,0.817015469772741
"500",1975,0.900614138692617,0.835769895929843
"501",1975,0.865864935563877,0.869985596043989
"502",1975,0.998088036198169,0.864258457208052
"503",1975,0.821801291778684,0.803581879939884
"504",1975,0.924919409910217,0.84408453037031
"505",1975,0.919723108410835,0.818784142378718
"506",1975,0.805474860360846,0.834921879228204
"507",1975,0.844546012347564,0.790356411598623
"508",1975,0.986273816321045,0.840686574345455
"509",1975,0.955743384314701,0.821820029290393
"510",1975,0.860074987867847,0.89107893127948
"511",1975,0.74504895391874,0.806958013214171
"512",1975,0.83826668234542,0.854204949224368
"513",1975,0.878514712210745,0.858130983542651
"514",1975,0.917625519447029,0.80605904571712
"515",1975,0.902890610974282,0.829735272796825
"516",1975,0.808768741320819,0.806616056710482
"517",1975,0.927763956133276,0.823810369474813
"518",1975,0.88889670651406,0.874836045317352
"519",1975,0.747172724455595,0.847866703523323
"520",1975,0.916108886478469,0.805580888641998
"521",1975,0.833076432347298,0.830769348423928
"522",1975,0.89268158772029,0.826243120711297
"523",1975,0.815288909478113,0.837210409110412
"524",1975,0.752949370304123,0.855565853184089
"525",1975,0.868021067697555,0.815082301385701
"526",1975,0.828444430837408,0.807188902515918
"527",1975,0.853748764609918,0.877405141014606
"528",1975,0.903312597190961,0.854466353775933
"529",1975,0.996179124806076,0.843219753820449
"530",1975,0.864202150842175,0.870206090854481
"531",1975,0.885205295169726,0.876779427286237
"532",1975,0.871889989124611,0.832933199126273
"533",1975,0.83779450180009,0.865435918327421
"534",1975,0.9176606007386,0.880377010209486
"535",1975,0.858848744770512,0.799889175221324
"536",1975,0.857265423284844,0.874589781276882
"537",1975,0.805201821727678,0.855280055431649
"538",1975,0.865595375886187,0.862875792896375
"539",1975,0.854237409308553,0.858601128682494
"540",1975,0.911581149557605,0.853547556791455
"541",1975,0.99095357931219,0.824614887591451
"542",1975,0.887573113432154,0.797108044847846
"543",1975,0.86924209468998,0.87097097793594
"544",1975,0.931722089881077,0.864573071943596
"545",1975,0.844247312750667,0.804059198359028
"546",1975,0.868127686902881,0.841430347412825
"547",1975,0.862081382889301,0.875924959545955
"548",1975,0.841606914997101,0.826197404880077
"549",1975,0.834346021758392,0.867914940230548
"550",1975,0.912409637356177,0.823958246037364
"551",1975,0.831026027910411,0.814668304752558
"552",1975,0.88791079306975,0.814719477435574
"553",1975,0.992555575212464,0.841812403639778
"554",1975,0.766403364250436,0.805151412263513
"555",1975,0.907894872361794,0.801193141611293
"556",1975,0.904577383771539,0.798646165058017
"557",1975,0.763541740830988,0.796543960692361
"558",1975,0.842947871889919,0.827855605166405
"559",1975,0.915555325569585,0.811858337605372
"560",1975,0.87287915754132,0.831062002107501
"561",1975,0.827635591384023,0.836374880513176
"562",1975,0.724509414052591,0.845642460277304
"563",1975,0.898988356580958,0.824024698697031
"564",1975,0.795579507481307,0.781861857976764
"565",1975,0.916235177312046,0.803882550913841
"566",1975,0.88096347427927,0.798696885351092
"567",1975,0.775526535697281,0.855576666537672
"568",1975,0.917819561203942,0.812697521410882
"569",1975,0.849473514594138,0.837177750188857
"570",1975,0.835058409254998,0.882865840569139
"571",1975,0.933991685975343,0.846672291634604
"572",1975,0.762162828119472,0.848933729110286
"573",1975,0.819344840943813,0.82048921380192
"574",1975,0.92942098970525,0.817421810235828
"575",1975,0.818807500647381,0.807886072900146
"576",1975,0.774405875010416,0.865020988509059
"577",1975,0.941633973037824,0.826245844596997
"578",1975,0.889269676757976,0.785108590964228
"579",1975,0.77456332067959,0.818462952505797
"580",1975,0.764147542184219,0.827937867492437
"581",1975,0.77169026969932,0.825973086524755
"582",1975,0.927092920057476,0.805684317834675
"583",1975,0.859393052291125,0.795991088729352
"584",1975,0.870887467637658,0.808602398494259
"585",1975,0.935873792739585,0.842225372325629
"586",1975,0.753867074847221,0.836075657978654
"587",1975,0.890329968184233,0.806933398824185
"588",1975,0.870533506385982,0.877664361149073
"589",1975,0.828966988017783,0.840712932636961
"590",1975,0.827426458476111,0.821928027551621
"591",1975,0.782849948620424,0.850579914869741
"592",1975,0.77479439903982,0.81614199327305
"593",1975,0.808435546932742,0.881694455165416
"594",1975,0.929424318717793,0.858218250330538
"595",1975,0.726833054795861,0.840162503533065
"596",1975,0.992710050195456,0.853175211930647
"597",1975,0.802860144292936,0.839333108859137
"598",1975,0.829795794095844,0.85948975617066
"599",1975,0.992501594824716,0.831416284665465
"600",1975,0.840567553415895,0.88940206868574
"601",1975,0.884901056997478,0.853898610221222
"602",1975,0.844167721457779,0.885790292639285
"603",1975,0.847290019271895,0.823558751260862
"604",1975,0.807234191335738,0.795384308323264
"605",1975,0.773983508581296,0.87925325310789
"606",1975,0.892741109477356,0.842005648184568
"607",1975,0.895590729080141,0.854994665365666
"608",1975,0.951265604933724,0.83168180892244
"609",1975,0.783034797757864,0.855862524127588
"610",1975,0.838108238298446,0.84343478269875
"611",1975,0.947416889714077,0.833095024572685
"612",1975,0.88456940301694,0.840436922153458
"613",1975,0.789590202271938,0.815207091858611
"614",1975,0.858410297660157,0.817052128259093
"615",1975,0.852043101098388,0.872657879721373
"616",1975,0.934505625860766,0.843016444006935
"617",1975,0.846943024545908,0.780126510653645
"618",1975,0.887262586969882,0.82430543936789
"619",1975,0.955840796465054,0.869107751408592
"620",1975,0.822123651159927,0.861325270729139
"621",1975,0.943022610852495,0.819366682786494
"622",1975,0.857074257452041,0.8751187750604
"623",1975,0.931389527628198,0.814591740025207
"624",1975,0.830605052644387,0.828845016658306
"625",1975,0.759317122399807,0.849204913713038
"626",1975,0.850893226917833,0.859819305595011
"627",1975,0.756621817592531,0.86422214563936
"628",1975,0.925167489098385,0.821701494744048
"629",1975,0.833859770325944,0.780923566315323
"630",1975,0.873295143479481,0.850985497236252
"631",1975,0.72661438328214,0.822071511764079
"632",1975,0.786219387548044,0.806766089517623
"633",1975,0.958647435996681,0.888919622637331
"634",1975,0.795783030567691,0.823259664000943
"635",1975,0.752889791503549,0.838327725650743
